Data,Hora UTC,"TEMPERATURA DO AR - BULBO SECO, HORARIA ( C)",UMIDADE REL. MAX. NA HORA ANT. (AUT) (%)
28/10/2019,0100 UTC,"16,4",84
28/10/2019,0200 UTC,"16,4",60
28/10/2019,0300 UTC,"16,3",53
28/10/2019,0400 UTC,"16,6",59
28/10/2019,0500 UTC,"16,7",90
28/10/2019,0600 UTC,"16,7",75
28/10/2019,0700 UTC,"15,9",62
28/10/2019,0800 UTC,"15,8",95
28/10/2019,0900 UTC,"17,4",42
28/10/2019,1000 UTC,"21,1",56
28/10/2019,1100 UTC,"21,2",69
28/10/2019,1200 UTC,"22,4",89
28/10/2019,1300 UTC,"25,7",66
28/10/2019,1400 UTC,"26,4",41
28/10/2019,1500 UTC,"20,3",46
28/10/2019,1600 UTC,23,69
28/10/2019,1700 UTC,"26,2",48
28/10/2019,1800 UTC,"24,4",82
28/10/2019,1900 UTC,"23,9",67
28/10/2019,2000 UTC,"23,5",62
28/10/2019,2100 UTC,22,77
28/10/2019,2200 UTC,"21,3",60
28/10/2019,2300 UTC,"20,2",91
29/10/2019,0000 UTC,"19,7",96
29/10/2019,0100 UTC,"19,5",94
29/10/2019,0200 UTC,19,40
29/10/2019,0300 UTC,"17,7",77
29/10/2019,0400 UTC,"18,1",100
29/10/2019,0500 UTC,"17,6",53
29/10/2019,0600 UTC,"16,8",91
29/10/2019,0700 UTC,"17,1",76
29/10/2019,0800 UTC,"16,8",95
29/10/2019,0900 UTC,"19,2",94
29/10/2019,1000 UTC,22,56
29/10/2019,1100 UTC,"24,2",61
29/10/2019,1200 UTC,"26,1",58
29/10/2019,1300 UTC,"27,5",45
29/10/2019,1400 UTC,"29,3",58
29/10/2019,1500 UTC,"29,6",59
29/10/2019,1600 UTC,"30,8",88
29/10/2019,1700 UTC,31,47
29/10/2019,1800 UTC,"31,5",91
29/10/2019,1900 UTC,"30,3",68
29/10/2019,2000 UTC,"28,9",92
29/10/2019,2100 UTC,"25,3",51
29/10/2019,2200 UTC,"20,6",62
29/10/2019,2300 UTC,"20,1",95
30/10/2019,0000 UTC,"19,3",98
30/10/2019,0100 UTC,"18,9",45
30/10/2019,0200 UTC,"18,9",65
30/10/2019,0300 UTC,"18,7",40
30/10/2019,0400 UTC,"18,1",65
30/10/2019,0500 UTC,"18,3",51
30/10/2019,0600 UTC,"17,5",70
30/10/2019,0700 UTC,"17,3",87
30/10/2019,0800 UTC,"17,8",63
30/10/2019,0900 UTC,"20,7",93
30/10/2019,1000 UTC,"23,1",72
30/10/2019,1100 UTC,"25,4",96
30/10/2019,1200 UTC,"28,1",74
30/10/2019,1300 UTC,"29,8",59
30/10/2019,1400 UTC,"31,3",52
30/10/2019,1500 UTC,"31,6",60
30/10/2019,1600 UTC,33,95
30/10/2019,1700 UTC,"32,9",91
30/10/2019,1800 UTC,"31,7",76
30/10/2019,1900 UTC,"30,1",77
30/10/2019,2000 UTC,"26,8",65
30/10/2019,2100 UTC,"20,9",94
30/10/2019,2200 UTC,"19,8",54
30/10/2019,2300 UTC,"19,1",55
31/10/2019,0000 UTC,"18,3",51
31/10/2019,0100 UTC,"17,9",41
31/10/2019,0200 UTC,"17,9",68
31/10/2019,0300 UTC,"17,4",76
31/10/2019,0400 UTC,"16,6",97
31/10/2019,0500 UTC,"16,8",84
31/10/2019,0600 UTC,"16,3",69
31/10/2019,0700 UTC,"16,2",63
31/10/2019,0800 UTC,17,74
31/10/2019,0900 UTC,"17,3",77
31/10/2019,1000 UTC,"19,4",58
31/10/2019,1100 UTC,"22,7",61
31/10/2019,1200 UTC,"23,9",91
31/10/2019,1300 UTC,"24,4",72
31/10/2019,1400 UTC,"24,5",56
31/10/2019,1500 UTC,"23,5",67
31/10/2019,1600 UTC,"23,2",69
31/10/2019,1700 UTC,"23,9",42
31/10/2019,1800 UTC,"24,5",41
31/10/2019,1900 UTC,"24,2",90
31/10/2019,2000 UTC,"23,3",47
31/10/2019,2100 UTC,"21,7",88
31/10/2019,2200 UTC,"19,8",53
31/10/2019,2300 UTC,"18,4",44
1/11/2019,0000 UTC,"18,2",80
1/11/2019,0100 UTC,18,46
1/11/2019,0200 UTC,"18,1",67
1/11/2019,0300 UTC,"18,5",48
1/11/2019,0400 UTC,"18,5",100
1/11/2019,0500 UTC,"18,3",76
1/11/2019,0600 UTC,"17,9",63
1/11/2019,0700 UTC,"18,3",58
1/11/2019,0800 UTC,"18,7",89
1/11/2019,0900 UTC,"19,2",86
1/11/2019,1000 UTC,"19,7",50
1/11/2019,1100 UTC,"21,3",40
1/11/2019,1200 UTC,"22,5",86
1/11/2019,1300 UTC,"21,7",66
1/11/2019,1400 UTC,"22,1",40
1/11/2019,1500 UTC,"23,1",67
1/11/2019,1600 UTC,"24,5",91
1/11/2019,1700 UTC,24,72
1/11/2019,1800 UTC,"23,5",97
1/11/2019,1900 UTC,"22,1",47
1/11/2019,2000 UTC,"20,2",99
1/11/2019,2100 UTC,"19,3",42
1/11/2019,2200 UTC,"18,6",65
1/11/2019,2300 UTC,"18,3",63
2/11/2019,0000 UTC,"18,1",44
2/11/2019,0100 UTC,"17,5",100
2/11/2019,0200 UTC,"17,6",73
2/11/2019,0300 UTC,"17,4",94
2/11/2019,0400 UTC,"17,5",96
2/11/2019,0500 UTC,"17,6",59
2/11/2019,0600 UTC,"17,6",68
2/11/2019,0700 UTC,"17,3",67
2/11/2019,0800 UTC,"17,3",97
2/11/2019,0900 UTC,"18,8",51
2/11/2019,1000 UTC,"19,9",77
2/11/2019,1100 UTC,"21,7",42
2/11/2019,1200 UTC,"23,5",48
2/11/2019,1300 UTC,"24,1",72
2/11/2019,1400 UTC,"25,9",74
2/11/2019,1500 UTC,"26,4",64
2/11/2019,1600 UTC,"26,1",62
2/11/2019,1700 UTC,"28,1",67
2/11/2019,1800 UTC,"27,2",82
2/11/2019,1900 UTC,"27,2",44
2/11/2019,2000 UTC,"24,8",78
2/11/2019,2100 UTC,"22,7",83
2/11/2019,2200 UTC,"21,3",61
2/11/2019,2300 UTC,"20,8",69
3/11/2019,0000 UTC,"20,5",80
3/11/2019,0100 UTC,"20,4",80
3/11/2019,0200 UTC,"20,1",48
3/11/2019,0300 UTC,20,57
3/11/2019,0400 UTC,"19,9",52
3/11/2019,0500 UTC,"19,5",77
3/11/2019,0600 UTC,"18,9",82
3/11/2019,0700 UTC,"19,3",83
3/11/2019,0800 UTC,"19,5",62
3/11/2019,0900 UTC,20,67
3/11/2019,1000 UTC,22,66
3/11/2019,1100 UTC,"25,3",44
3/11/2019,1200 UTC,"27,1",40
3/11/2019,1300 UTC,"28,6",44
3/11/2019,1400 UTC,"29,7",73
3/11/2019,1500 UTC,"29,7",44
3/11/2019,1600 UTC,"24,5",78
3/11/2019,1700 UTC,"28,1",42
3/11/2019,1800 UTC,"28,2",46
3/11/2019,1900 UTC,28,50
3/11/2019,2000 UTC,"25,5",90
3/11/2019,2100 UTC,"22,1",80
3/11/2019,2200 UTC,"19,6",53
3/11/2019,2300 UTC,"19,2",50
4/11/2019,0000 UTC,19,72
4/11/2019,0100 UTC,"18,7",78
4/11/2019,0200 UTC,"18,5",84
4/11/2019,0300 UTC,"18,5",41
4/11/2019,0400 UTC,"17,9",88
4/11/2019,0500 UTC,"18,1",67
4/11/2019,0600 UTC,"18,1",97
4/11/2019,0700 UTC,"18,2",90
4/11/2019,0800 UTC,"18,4",40
4/11/2019,0900 UTC,"18,8",76
4/11/2019,1000 UTC,"19,2",52
4/11/2019,1100 UTC,"20,7",78
4/11/2019,1200 UTC,"23,6",64
4/11/2019,1300 UTC,27,64
4/11/2019,1400 UTC,"28,8",62
4/11/2019,1500 UTC,30,95
4/11/2019,1600 UTC,"29,6",46
4/11/2019,1700 UTC,"30,4",76
4/11/2019,1800 UTC,"30,3",94
4/11/2019,1900 UTC,"23,4",49
4/11/2019,2000 UTC,"22,8",43
4/11/2019,2100 UTC,"21,9",51
4/11/2019,2200 UTC,"21,3",96
4/11/2019,2300 UTC,"20,9",83
5/11/2019,0000 UTC,"20,6",99
5/11/2019,0100 UTC,"20,5",99
5/11/2019,0200 UTC,"20,3",40
5/11/2019,0300 UTC,"20,2",85
5/11/2019,0400 UTC,"20,2",89
5/11/2019,0500 UTC,"20,2",84
5/11/2019,0600 UTC,20,69
5/11/2019,0700 UTC,"20,4",76
5/11/2019,0800 UTC,"20,6",61
5/11/2019,0900 UTC,"21,8",88
5/11/2019,1000 UTC,"24,5",46
5/11/2019,1100 UTC,"27,4",73
5/11/2019,1200 UTC,"27,8",57
5/11/2019,1300 UTC,"21,6",83
5/11/2019,1400 UTC,"19,4",50
5/11/2019,1500 UTC,"19,7",89
5/11/2019,1600 UTC,"21,2",64
5/11/2019,1700 UTC,"22,9",50
5/11/2019,1800 UTC,"21,1",94
5/11/2019,1900 UTC,"18,8",75
5/11/2019,2000 UTC,"18,7",55
5/11/2019,2100 UTC,"18,6",81
5/11/2019,2200 UTC,"18,8",100
5/11/2019,2300 UTC,"18,6",97
6/11/2019,0000 UTC,"18,6",43
6/11/2019,0100 UTC,"18,2",74
6/11/2019,0200 UTC,"16,9",62
6/11/2019,0300 UTC,"16,2",71
6/11/2019,0400 UTC,"13,9",47
6/11/2019,0500 UTC,14,80
6/11/2019,0600 UTC,14,58
6/11/2019,0700 UTC,"14,1",60
6/11/2019,0800 UTC,"14,4",77
6/11/2019,0900 UTC,"14,8",73
6/11/2019,1000 UTC,"15,5",81
6/11/2019,1100 UTC,"16,9",70
6/11/2019,1200 UTC,"17,6",89
6/11/2019,1300 UTC,"18,2",90
6/11/2019,1400 UTC,"19,4",98
6/11/2019,1500 UTC,20,96
6/11/2019,1600 UTC,"19,4",50
6/11/2019,1700 UTC,"19,2",56
6/11/2019,1800 UTC,"19,2",87
6/11/2019,1900 UTC,"18,2",45
6/11/2019,2000 UTC,"17,2",97
6/11/2019,2100 UTC,"16,6",87
6/11/2019,2200 UTC,"16,5",41
6/11/2019,2300 UTC,"16,4",71
7/11/2019,0000 UTC,"16,4",60
7/11/2019,0100 UTC,"16,6",62
7/11/2019,0200 UTC,"16,4",78
7/11/2019,0300 UTC,"15,6",72
7/11/2019,0400 UTC,"15,7",65
7/11/2019,0500 UTC,"15,9",71
7/11/2019,0600 UTC,16,81
7/11/2019,0700 UTC,16,53
7/11/2019,0800 UTC,"16,1",66
7/11/2019,0900 UTC,"16,6",61
7/11/2019,1000 UTC,"16,8",52
7/11/2019,1100 UTC,18,77
7/11/2019,1200 UTC,19,89
7/11/2019,1300 UTC,"20,5",69
7/11/2019,1400 UTC,"20,6",88
7/11/2019,1500 UTC,"22,2",41
7/11/2019,1600 UTC,"23,5",72
7/11/2019,1700 UTC,"23,4",84
7/11/2019,1800 UTC,"22,8",58
7/11/2019,1900 UTC,"21,6",78
7/11/2019,2000 UTC,"19,4",97
7/11/2019,2100 UTC,"18,1",54
7/11/2019,2200 UTC,"17,8",66
7/11/2019,2300 UTC,"17,6",92
8/11/2019,0000 UTC,"17,3",51
8/11/2019,0100 UTC,"17,3",100
8/11/2019,0200 UTC,"16,9",56
8/11/2019,0300 UTC,"16,6",69
8/11/2019,0400 UTC,"16,2",86
8/11/2019,0500 UTC,"16,5",41
8/11/2019,0600 UTC,"16,7",55
8/11/2019,0700 UTC,"16,5",62
8/11/2019,0800 UTC,"15,9",53
8/11/2019,0900 UTC,"16,1",45
8/11/2019,1000 UTC,"16,8",79
8/11/2019,1100 UTC,"18,2",86
8/11/2019,1200 UTC,"20,3",46
8/11/2019,1300 UTC,"21,5",73
8/11/2019,1400 UTC,"23,6",76
8/11/2019,1500 UTC,"24,3",64
8/11/2019,1600 UTC,"23,2",99
8/11/2019,1700 UTC,"22,9",67
8/11/2019,1800 UTC,"22,1",93
8/11/2019,1900 UTC,"21,5",96
8/11/2019,2000 UTC,"19,8",63
8/11/2019,2100 UTC,"18,9",68
8/11/2019,2200 UTC,"18,3",81
8/11/2019,2300 UTC,"18,1",67
9/11/2019,0000 UTC,"17,9",86
9/11/2019,0100 UTC,"17,4",62
9/11/2019,0200 UTC,"16,8",100
9/11/2019,0300 UTC,"17,2",47
9/11/2019,0400 UTC,"16,9",77
9/11/2019,0500 UTC,"16,9",58
9/11/2019,0600 UTC,"17,2",91
9/11/2019,0700 UTC,"17,1",43
9/11/2019,0800 UTC,"17,3",49
9/11/2019,0900 UTC,18,64
9/11/2019,1000 UTC,19,64
9/11/2019,1100 UTC,"21,5",78
9/11/2019,1200 UTC,"21,5",53
9/11/2019,1300 UTC,"22,5",85
9/11/2019,1400 UTC,24,77
9/11/2019,1500 UTC,"25,4",95
9/11/2019,1600 UTC,"24,7",76
9/11/2019,1700 UTC,"24,9",81
9/11/2019,1800 UTC,"24,5",60
9/11/2019,1900 UTC,23,80
9/11/2019,2000 UTC,"21,2",91
9/11/2019,2100 UTC,"20,6",54
9/11/2019,2200 UTC,"20,1",93
9/11/2019,2300 UTC,"19,7",87
10/11/2019,0000 UTC,"19,3",63
10/11/2019,0100 UTC,"19,3",62
10/11/2019,0200 UTC,"19,1",41
10/11/2019,0300 UTC,"19,2",90
10/11/2019,0400 UTC,"19,1",82
10/11/2019,0500 UTC,"19,1",83
10/11/2019,0600 UTC,"18,7",72
10/11/2019,0700 UTC,"18,4",40
10/11/2019,0800 UTC,"17,7",85
10/11/2019,0900 UTC,"16,3",56
10/11/2019,1000 UTC,"16,8",69
10/11/2019,1100 UTC,"17,6",93
10/11/2019,1200 UTC,"18,5",98
10/11/2019,1300 UTC,"18,8",71
10/11/2019,1400 UTC,"19,6",92
10/11/2019,1500 UTC,"20,7",81
10/11/2019,1600 UTC,"22,2",56
10/11/2019,1700 UTC,"22,4",100
10/11/2019,1800 UTC,22,64
10/11/2019,1900 UTC,21,72
10/11/2019,2000 UTC,"20,5",93
10/11/2019,2100 UTC,"19,8",84
10/11/2019,2200 UTC,"19,2",79
10/11/2019,2300 UTC,"18,9",42
11/11/2019,0000 UTC,"18,5",47
11/11/2019,0100 UTC,"18,2",85
11/11/2019,0200 UTC,"18,1",91
11/11/2019,0300 UTC,"17,8",45
11/11/2019,0400 UTC,"17,9",73
11/11/2019,0500 UTC,18,44
11/11/2019,0600 UTC,"17,7",89
11/11/2019,0700 UTC,"17,5",48
11/11/2019,0800 UTC,"17,6",94
11/11/2019,0900 UTC,"18,2",56
11/11/2019,1000 UTC,"19,1",61
11/11/2019,1100 UTC,"19,1",50
11/11/2019,1200 UTC,"20,9",90
11/11/2019,1300 UTC,"21,7",59
11/11/2019,1400 UTC,21,86
11/11/2019,1500 UTC,"20,6",78
11/11/2019,1600 UTC,"22,1",100
11/11/2019,1700 UTC,"20,1",94
11/11/2019,1800 UTC,"19,5",70
11/11/2019,1900 UTC,"17,2",94
11/11/2019,2000 UTC,17,51
11/11/2019,2100 UTC,"16,5",65
11/11/2019,2200 UTC,"15,9",62
11/11/2019,2300 UTC,"15,6",80
12/11/2019,0000 UTC,"15,1",69
12/11/2019,0100 UTC,"15,8",65
12/11/2019,0200 UTC,16,76
12/11/2019,0300 UTC,"16,1",98
12/11/2019,0400 UTC,"16,2",95
12/11/2019,0500 UTC,"16,1",61
12/11/2019,0600 UTC,"16,2",42
12/11/2019,0700 UTC,"16,2",58
12/11/2019,0800 UTC,"16,2",42
12/11/2019,0900 UTC,"16,1",69
12/11/2019,1000 UTC,"16,4",85
12/11/2019,1100 UTC,"16,6",59
12/11/2019,1200 UTC,"16,3",41
12/11/2019,1300 UTC,19,50
12/11/2019,1400 UTC,18,75
12/11/2019,1500 UTC,"20,2",75
12/11/2019,1600 UTC,"19,8",71
12/11/2019,1700 UTC,"20,7",67
12/11/2019,1800 UTC,"18,4",87
12/11/2019,1900 UTC,18,64
12/11/2019,2000 UTC,"17,3",64
12/11/2019,2100 UTC,"16,5",77
12/11/2019,2200 UTC,16,93
12/11/2019,2300 UTC,"15,5",81
13/11/2019,0000 UTC,"15,4",77
13/11/2019,0100 UTC,"15,9",66
13/11/2019,0200 UTC,"15,9",90
13/11/2019,0300 UTC,"15,5",61
13/11/2019,0400 UTC,"15,6",57
13/11/2019,0500 UTC,"15,3",73
13/11/2019,0600 UTC,"15,3",84
13/11/2019,0700 UTC,"15,3",47
13/11/2019,0800 UTC,"15,1",84
13/11/2019,0900 UTC,"16,7",52
13/11/2019,1000 UTC,"18,3",43
13/11/2019,1100 UTC,"19,3",56
13/11/2019,1200 UTC,"20,8",97
13/11/2019,1300 UTC,"20,8",43
13/11/2019,1400 UTC,"20,6",53
13/11/2019,1500 UTC,"22,2",68
13/11/2019,1600 UTC,21,88
13/11/2019,1700 UTC,"20,3",76
13/11/2019,1800 UTC,"19,6",75
13/11/2019,1900 UTC,"19,1",81
13/11/2019,2000 UTC,"18,4",99
13/11/2019,2100 UTC,18,74
13/11/2019,2200 UTC,"17,8",100
13/11/2019,2300 UTC,"17,5",79
14/11/2019,0000 UTC,"17,2",54
14/11/2019,0100 UTC,17,88
14/11/2019,0200 UTC,"16,8",52
14/11/2019,0300 UTC,"16,9",93
14/11/2019,0400 UTC,"16,8",98
14/11/2019,0500 UTC,"16,7",87
14/11/2019,0600 UTC,"16,6",70
14/11/2019,0700 UTC,"16,6",68
14/11/2019,0800 UTC,,
14/11/2019,0900 UTC,"17,4",94
14/11/2019,1000 UTC,"18,7",50
14/11/2019,1100 UTC,"19,4",100
14/11/2019,1200 UTC,"20,3",60
14/11/2019,1300 UTC,"21,8",77
14/11/2019,1400 UTC,22,82
14/11/2019,1500 UTC,"21,7",53
14/11/2019,1600 UTC,"20,2",68
14/11/2019,1700 UTC,"19,9",78
14/11/2019,1800 UTC,"19,9",97
14/11/2019,1900 UTC,"20,3",47
14/11/2019,2000 UTC,"20,3",67
14/11/2019,2100 UTC,"20,2",67
14/11/2019,2200 UTC,"19,8",40
14/11/2019,2300 UTC,"19,3",67
15/11/2019,0000 UTC,"19,1",70
15/11/2019,0100 UTC,"19,2",40
15/11/2019,0200 UTC,"18,7",76
15/11/2019,0300 UTC,"18,3",70
15/11/2019,0400 UTC,18,76
15/11/2019,0500 UTC,"17,4",71
15/11/2019,0600 UTC,"16,7",91
15/11/2019,0700 UTC,"15,9",68
15/11/2019,0800 UTC,"16,2",64
15/11/2019,0900 UTC,"17,7",62
15/11/2019,1000 UTC,"19,1",85
15/11/2019,1100 UTC,"21,1",99
15/11/2019,1200 UTC,"22,3",92
15/11/2019,1300 UTC,"23,2",74
15/11/2019,1400 UTC,"24,4",95
15/11/2019,1500 UTC,25,62
15/11/2019,1600 UTC,26,98
15/11/2019,1700 UTC,25,62
15/11/2019,1800 UTC,"25,2",89
15/11/2019,1900 UTC,"23,1",82
15/11/2019,2000 UTC,"20,6",62
15/11/2019,2100 UTC,19,47
15/11/2019,2200 UTC,"17,7",53
15/11/2019,2300 UTC,"16,7",96
16/11/2019,0000 UTC,"16,5",54
16/11/2019,0100 UTC,"16,2",91
16/11/2019,0200 UTC,"16,1",91
16/11/2019,0300 UTC,"15,9",83
16/11/2019,0400 UTC,"15,9",48
16/11/2019,0500 UTC,"15,7",87
16/11/2019,0600 UTC,"15,1",53
16/11/2019,0700 UTC,"14,9",65
16/11/2019,0800 UTC,"14,9",72
16/11/2019,0900 UTC,"15,8",47
16/11/2019,1000 UTC,"16,9",50
16/11/2019,1100 UTC,"19,6",95
16/11/2019,1200 UTC,"21,4",62
16/11/2019,1300 UTC,22,59
16/11/2019,1400 UTC,"23,5",86
16/11/2019,1500 UTC,"23,5",85
16/11/2019,1600 UTC,"24,6",50
16/11/2019,1700 UTC,"25,8",67
16/11/2019,1800 UTC,"24,9",53
16/11/2019,1900 UTC,"23,5",94
16/11/2019,2000 UTC,"21,2",93
16/11/2019,2100 UTC,"17,9",87
16/11/2019,2200 UTC,"16,8",76
16/11/2019,2300 UTC,"16,7",87
17/11/2019,0000 UTC,"16,4",93
17/11/2019,0100 UTC,"16,6",54
17/11/2019,0200 UTC,"16,2",53
17/11/2019,0300 UTC,"15,7",66
17/11/2019,0400 UTC,"15,5",56
17/11/2019,0500 UTC,"15,3",71
17/11/2019,0600 UTC,"14,9",97
17/11/2019,0700 UTC,"14,7",86
17/11/2019,0800 UTC,15,69
17/11/2019,0900 UTC,"16,1",40
17/11/2019,1000 UTC,"19,1",84
17/11/2019,1100 UTC,"19,4",79
17/11/2019,1200 UTC,"19,8",98
17/11/2019,1300 UTC,21,41
17/11/2019,1400 UTC,"22,7",86
17/11/2019,1500 UTC,23,100
17/11/2019,1600 UTC,"24,2",69
17/11/2019,1700 UTC,"23,8",95
17/11/2019,1800 UTC,24,77
17/11/2019,1900 UTC,"23,3",50
17/11/2019,2000 UTC,"20,8",70
17/11/2019,2100 UTC,"18,5",64
17/11/2019,2200 UTC,"16,9",93
17/11/2019,2300 UTC,16,65
18/11/2019,0000 UTC,"15,4",98
18/11/2019,0100 UTC,15,47
18/11/2019,0200 UTC,"14,6",66
18/11/2019,0300 UTC,"14,2",81
18/11/2019,0400 UTC,14,48
18/11/2019,0500 UTC,"13,6",91
18/11/2019,0600 UTC,"13,3",81
18/11/2019,0700 UTC,"13,1",48
18/11/2019,0800 UTC,"13,6",54
18/11/2019,0900 UTC,"15,8",80
18/11/2019,1000 UTC,"17,3",41
18/11/2019,1100 UTC,"18,7",79
18/11/2019,1200 UTC,"20,4",83
18/11/2019,1300 UTC,"23,5",95
18/11/2019,1400 UTC,"24,2",45
18/11/2019,1500 UTC,"24,5",54
18/11/2019,1600 UTC,"24,8",100
18/11/2019,1700 UTC,"25,5",81
18/11/2019,1800 UTC,"24,9",98
18/11/2019,1900 UTC,"23,8",73
18/11/2019,2000 UTC,21,89
18/11/2019,2100 UTC,"18,1",77
18/11/2019,2200 UTC,"16,6",96
18/11/2019,2300 UTC,"16,2",84
19/11/2019,0000 UTC,"15,9",78
19/11/2019,0100 UTC,"15,6",65
19/11/2019,0200 UTC,"15,2",71
19/11/2019,0300 UTC,"15,5",90
19/11/2019,0400 UTC,"15,6",84
19/11/2019,0500 UTC,"15,4",98
19/11/2019,0600 UTC,"16,2",66
19/11/2019,0700 UTC,"15,8",86
19/11/2019,0800 UTC,"16,4",92
19/11/2019,0900 UTC,"17,4",82
19/11/2019,1000 UTC,"19,8",40
19/11/2019,1100 UTC,"20,5",65
19/11/2019,1200 UTC,"20,9",40
19/11/2019,1300 UTC,22,97
19/11/2019,1400 UTC,23,99
19/11/2019,1500 UTC,"24,9",60
19/11/2019,1600 UTC,"24,9",45
19/11/2019,1700 UTC,"24,8",93
19/11/2019,1800 UTC,"25,2",95
19/11/2019,1900 UTC,"23,9",71
19/11/2019,2000 UTC,22,52
19/11/2019,2100 UTC,"19,5",88
19/11/2019,2200 UTC,"18,4",48
19/11/2019,2300 UTC,"18,3",88
20/11/2019,0000 UTC,"18,3",64
20/11/2019,0100 UTC,"18,1",84
20/11/2019,0200 UTC,"17,8",95
20/11/2019,0300 UTC,"17,1",95
20/11/2019,0400 UTC,"16,8",59
20/11/2019,0500 UTC,"16,9",62
20/11/2019,0600 UTC,"16,3",62
20/11/2019,0700 UTC,"15,4",86
20/11/2019,0800 UTC,16,66
20/11/2019,0900 UTC,"17,4",98
20/11/2019,1000 UTC,"20,1",80
20/11/2019,1100 UTC,"21,7",90
20/11/2019,1200 UTC,"21,9",76
20/11/2019,1300 UTC,"22,2",78
20/11/2019,1400 UTC,"23,1",59
20/11/2019,1500 UTC,"23,6",84
20/11/2019,1600 UTC,"24,9",52
20/11/2019,1700 UTC,24,98
20/11/2019,1800 UTC,"23,9",63
20/11/2019,1900 UTC,"22,5",90
20/11/2019,2000 UTC,"20,3",86
20/11/2019,2100 UTC,"19,4",69
20/11/2019,2200 UTC,19,72
20/11/2019,2300 UTC,"18,7",76
21/11/2019,0000 UTC,"18,5",77
21/11/2019,0100 UTC,"18,6",85
21/11/2019,0200 UTC,"18,5",75
21/11/2019,0300 UTC,"18,1",62
21/11/2019,0400 UTC,18,76
21/11/2019,0500 UTC,"17,5",41
21/11/2019,0600 UTC,"17,4",58
21/11/2019,0700 UTC,"17,2",49
21/11/2019,0800 UTC,"17,5",72
21/11/2019,0900 UTC,"19,4",45
21/11/2019,1000 UTC,"20,5",46
21/11/2019,1100 UTC,"21,7",50
21/11/2019,1200 UTC,"23,8",76
21/11/2019,1300 UTC,"24,8",77
21/11/2019,1400 UTC,"25,4",77
21/11/2019,1500 UTC,"26,8",57
21/11/2019,1600 UTC,"27,7",100
21/11/2019,1700 UTC,"25,6",74
21/11/2019,1800 UTC,"25,7",85
21/11/2019,1900 UTC,"24,5",61
21/11/2019,2000 UTC,"21,3",83
21/11/2019,2100 UTC,"20,1",78
21/11/2019,2200 UTC,"19,6",67
21/11/2019,2300 UTC,"19,6",69
22/11/2019,0000 UTC,"19,3",50
22/11/2019,0100 UTC,"18,6",95
22/11/2019,0200 UTC,"18,5",62
22/11/2019,0300 UTC,"18,4",65
22/11/2019,0400 UTC,18,76
22/11/2019,0500 UTC,18,48
22/11/2019,0600 UTC,"17,4",92
22/11/2019,0700 UTC,"16,9",59
22/11/2019,0800 UTC,"16,7",50
22/11/2019,0900 UTC,"18,8",76
22/11/2019,1000 UTC,"21,8",47
22/11/2019,1100 UTC,"23,5",70
22/11/2019,1200 UTC,"25,3",91
22/11/2019,1300 UTC,"26,3",99
22/11/2019,1400 UTC,"28,7",97
22/11/2019,1500 UTC,29,88
22/11/2019,1600 UTC,28,72
22/11/2019,1700 UTC,"27,8",43
22/11/2019,1800 UTC,"30,2",61
22/11/2019,1900 UTC,"28,7",86
22/11/2019,2000 UTC,"28,5",46
22/11/2019,2100 UTC,"25,1",70
22/11/2019,2200 UTC,24,69
22/11/2019,2300 UTC,"23,6",69
23/11/2019,0000 UTC,23,44
23/11/2019,0100 UTC,"21,8",48
23/11/2019,0200 UTC,21,86
23/11/2019,0300 UTC,"20,7",42
23/11/2019,0400 UTC,"21,3",70
23/11/2019,0500 UTC,"20,4",62
23/11/2019,0600 UTC,"19,5",43
23/11/2019,0700 UTC,"19,5",60
23/11/2019,0800 UTC,"19,8",46
23/11/2019,0900 UTC,"20,5",68
23/11/2019,1000 UTC,"20,9",100
23/11/2019,1100 UTC,"22,3",44
23/11/2019,1200 UTC,"23,9",40
23/11/2019,1300 UTC,"24,5",65
23/11/2019,1400 UTC,"27,2",87
23/11/2019,1500 UTC,"25,7",44
23/11/2019,1600 UTC,"20,3",54
23/11/2019,1700 UTC,"18,8",99
23/11/2019,1800 UTC,"18,2",51
23/11/2019,1900 UTC,"18,2",90
23/11/2019,2000 UTC,"17,6",75
23/11/2019,2100 UTC,"16,9",94
23/11/2019,2200 UTC,"17,1",65
23/11/2019,2300 UTC,"15,3",79
24/11/2019,0000 UTC,"15,1",76
24/11/2019,0100 UTC,"14,1",76
24/11/2019,0200 UTC,"14,1",42
24/11/2019,0300 UTC,"13,2",81
24/11/2019,0400 UTC,"13,5",45
24/11/2019,0500 UTC,"13,5",58
24/11/2019,0600 UTC,"13,3",72
24/11/2019,0700 UTC,"13,1",52
24/11/2019,0800 UTC,"12,8",78
24/11/2019,0900 UTC,"13,1",94
24/11/2019,1000 UTC,"13,4",69
24/11/2019,1100 UTC,"14,8",93
24/11/2019,1200 UTC,"15,5",68
24/11/2019,1300 UTC,"15,7",57
24/11/2019,1400 UTC,"16,1",85
24/11/2019,1500 UTC,"15,3",59
24/11/2019,1600 UTC,"17,1",100
24/11/2019,1700 UTC,"16,2",67
24/11/2019,1800 UTC,"15,3",96
24/11/2019,1900 UTC,"14,9",44
24/11/2019,2000 UTC,"14,3",58
24/11/2019,2100 UTC,"13,6",66
24/11/2019,2200 UTC,"13,4",84
24/11/2019,2300 UTC,"13,4",73
25/11/2019,0000 UTC,"13,4",68
25/11/2019,0100 UTC,"13,2",92
